Temperature,Humidity,MQ135,MQ4,Vibration,Wet_Bulb,Explosion_Risk,Safety_Score
37.26139092254469,83.81507541136008,15.744746310748859,113.37896815476792,10.708190640678252,34.74533931435441,0,55.10232417739108
27.93251387631033,75.96500940178223,11.061737181088963,44.030500034137056,8.066186056341746,24.555012093709564,0,80.54483458003023
22.711445355220498,73.07652435824679,4.792061640932601,136.25144135583886,2.874837465481635,19.21680791186485,0,81.84575775658655
32.11272456051594,75.7360136175626,1.5197452845197703,21.21910791178358,5.192386563353929,28.48571119772109,0,82.65885424886214
21.895781750144888,100.0,4.9720285788783345,56.527588942340266,15.97592701201549,21.919395199474746,0,83.65682501310953
29.044317975023777,97.77642342554168,5.792269033489265,11.451270442513174,15.434090150344453,28.79988040526418,0,77.6142211143263
18.201649380601122,54.69926985495057,5.75262818622998,48.161297518969576,5.046432393059528,12.741200230879489,0,79.73721237028744
21.359069755507846,89.35827489216729,12.119855832744436,6.9393004132646485,14.664508305547953,20.026839602370107,0,88.3177132035635
28.984306179345616,70.7475228463835,36.181253616920124,0.10414033565366114,12.438088376168988,24.763827927199806,0,70.60718780845187
31.692332899977053,72.48643724206624,8.156566933155172,134.06929478338608,10.185071887480712,27.571376638290165,0,67.76269813515499
28.85684140594985,39.61593752535007,6.212817946814322,40.472183403547476,-2.6298064088468927,19.447170304771962,0,92.89373027967834
27.421758588058797,62.44421351917706,6.005180717578249,130.82416647029683,9.004753586957726,22.05552179962603,0,77.83012576575624
26.494481522053555,52.807646144951526,8.162151623148667,20.310633650915154,5.586157608305435,19.731726543768183,0,91.62339810288461
20.607390048162863,77.42088222339964,3.808993540797792,19.8589319829877,17.650860276102605,17.787239329272918,0,86.90684893317751
24.400778958026457,81.06620750604208,8.134862571121577,25.595894484650504,82.16524008445688,21.899105865201566,0,63.13590710668618
25.696806145201062,33.88270473475533,10.597836421078048,61.21574612894839,6.154749462066468,15.858470617905521,0,80.31562994940226
33.285611131094576,64.66947703993594,8.738590012565263,41.71349535050644,9.919630569189627,27.757677178585265,0,76.51629616772561
29.71809144784231,81.82792257191377,10.65504562111299,129.75052459539845,0.5351446153909674,27.132808534651534,0,70.81983038946271
19.18479922318633,62.19981556529832,10.45414015968395,1.288505827503495,9.031708598531049,14.553051618020994,0,83.46308723159548
29.620419846973974,75.93595467503546,1.7904780553125788,61.58363612013679,11.374510565411107,26.152447673610524,0,79.92622232811054
26.074588597918417,70.26748201440626,12.29873149677188,20.048338742338384,9.739682294003755,21.977530226432684,0,85.63294427306327
24.615389998470206,70.1249034792894,4.3197093654214385,9.936796028466652,5.743883041684368,20.597094405620783,0,94.03619642544999
31.05838144420434,60.93027532897554,3.0750730885090265,35.707880344641005,9.944487046885829,25.102434811118165,0,83.92319418897553
33.154997612479754,46.751287937964356,3.053958254913652,35.166319082274946,0.24616336314249132,24.38375162873905,0,88.29870706682628
32.65640059558099,48.17704778862459,10.452417468738805,7.367668372855469,-1.9250439898548937,24.23591086482416,0,88.32483946106044
23.803912383886807,75.64028771682976,6.183843837017826,11.275821727113334,6.159648222678159,20.59290786459562,0,92.83791803766027
26.453938120743928,65.29187383278325,1.9240358263066852,26.226341648030527,15.127032853756432,21.601708170714364,0,88.97044138138658
29.65631715701782,62.922316330891626,10.831193435808066,26.28101066551854,10.492188119622918,24.15930519608357,0,82.21994838154446
32.877725635611796,58.64164936516471,2.3357043521130336,19.103897090376286,90.13601233974696,26.343162229748817,0,57.361677323700306
25.60412881077355,60.42216731778872,8.263573216717825,8.040440306689717,12.48350806121196,20.10821344477891,0,90.74067984006643
27.071705116680914,80.7036769173221,8.942356459606422,0.21916358076782635,0.30736581530123175,24.419043996850842,0,88.77588414507667
22.46832512996986,59.971338771979596,15.0061732337528,175.72120848711748,10.032739833183172,17.223827958069933,0,67.4162878604557
22.018966879596647,44.88402930047647,30.73333294237592,143.67505036819318,20.642338842508003,14.6943218990127,0,55.42653172634243
32.06262911197099,76.1547766331026,2.480000940174814,33.048559160218325,4.041757305506458,28.50462236354551,0,81.35095763340368
34.78120014285412,61.926850042029244,7.085290788586238,265.4360981057477,13.388832830904018,28.638809826595615,0,52.49258577827068
27.63994939209833,65.47093798299164,5.923525314439063,55.98990621748754,80.80230287633188,22.716060438577802,0,60.43105510438772
33.01766448946012,89.11367459599265,10.454157527056273,3.56714962909273,12.653175818722548,31.454933866503776,0,73.01608020089941
29.80818012523817,64.6915916397424,8.780514602976917,6.262188591570214,8.784095259614494,24.58077425083479,0,85.18433070989751
24.77440122697438,69.33775509678088,5.573164390449996,123.9129460707229,10.278765517463865,20.634749241916467,0,80.44374416234005
29.80697802754207,47.31614763052512,5.192826994187676,49.71966850942231,87.37234875631017,21.65458435032802,0,60.82562687436851
35.690182832329846,61.7049582147356,3.024782886510943,92.63398773446457,84.72231269658649,29.421273920034015,0,46.85152800438489
27.820869804450243,74.14289067812902,16.28573002726574,114.271479505171,15.543883301536164,24.1810416840319,0,68.9771300759568
35.82321827907003,41.669393992381366,10.669224105448691,29.70510930989782,8.36627705029454,25.55449844440636,0,80.57437033291149
14.901274479551278,68.01267639673564,15.397644731899621,2.4871433501109426,6.9279225986939394,11.311391825920058,0,76.7102435050212
32.10951252187612,66.5118660896721,5.7642963503188716,10.430012784909088,16.850131881881136,26.98843068211389,0,79.97549389588511
28.435235341190857,65.6193118338116,4.368988968617287,3.444569580155189,79.61087833389392,23.468426173391645,0,65.73144985295707
26.504963247670663,80.55738347987365,3.11848699498579,10.458324709181497,17.346067198634948,23.853207400584463,0,85.83309053116727
28.45880388267751,70.01657772272782,9.846677286867626,26.426820772581866,3.5359535503591886,24.162481223525756,0,85.01160626056631
18.062155426995538,87.17107847534666,3.216087055277433,6.289319452424722,13.471996710736185,16.523440730961195,0,88.05752005331522
26.90164056081244,50.096157266089456,32.425023507184534,9.120072867616557,14.409091401003325,19.648753353361705,0,77.54558052268753
29.78556285755873,67.03886850827521,2.595777107361049,29.51344754777732,12.202398986936085,24.932167124994493,0,84.2850496750713
35.38947022370758,66.26700179584921,9.197466772925111,20.78872466260859,9.585808107876993,29.96481844404563,0,75.1798971119158
25.40864890863176,48.9611825936738,25.880344106347597,31.523468616399956,5.112623334236423,18.18596894299511,0,79.48222672160006
23.95753198553406,79.34442503137019,11.932572042842933,28.033369462633793,103.08224009149149,21.240248876900566,0,55.00925701980048
25.491214782077318,99.87009958779227,8.504019805445981,51.70841100297302,74.47574039757328,25.522634911774777,0,57.46794983012645
32.57701058851037,64.74490888274254,3.404891528060585,138.38169000899134,9.523994422294688,27.122319932538257,0,70.60124052883162
29.643755548298422,72.57531632410651,2.4463194975252067,5.706853551012912,2.9761738916649962,25.66141179637517,0,88.72197923768502
25.351198981164806,66.26777713722991,13.681438868839754,5.2269398518973675,104.97844773627145,20.731550276077648,0,56.546445254183425
30.56633716556678,54.29622995139236,24.653473235705558,95.80022945561744,4.600338590515803,23.5382053510215,0,71.25248621321462
28.4853877467402,37.68859583296975,5.201359364205371,35.30115651317226,16.81370413499481,18.780205212881004,0,86.43494444090332
32.84322495266444,54.41339775356953,2.970560911004019,72.7083266630597,13.62001127500008,25.55684168533449,0,78.36862059185692
24.489734530613237,44.120624285724034,1.0340306890320972,12.130458125299041,2.1956114675959633,16.640686817347845,0,92.49909857977715
26.361689267011158,90.56153117088677,3.371602413826338,88.26441897794972,4.863432884745138,25.113860248481256,0,80.19582222765493
26.039459234339212,63.27335459115141,6.746841881559231,128.75029348009178,1.2262079086187079,20.92448547001254,0,81.95608553665282
20.682425259339407,59.81121006429244,26.557138793828663,50.4591066019366,12.11059057452231,15.598225301641556,0,71.03599437051358
29.48060138532288,78.33730737181709,12.660753761748722,5.5957095113839666,4.783612029446415,26.381865934699857,0,81.94271592278865
29.305276360899448,48.17373345716168,9.431624241607155,112.83033159146343,6.370581691395982,21.380610196387675,0,79.80671219500323
28.025567283212304,53.49703942993172,5.365042356179264,78.62823979279587,5.295732352089094,21.178903532455145,0,85.92105542658503
26.827064333124266,66.02108403872931,4.634217803975898,69.4905822788487,5.227979747124286,22.05240597204468,0,85.91256399635206
20.92314628974793,80.43153487135221,22.74892924206321,1.870982624966547,5.440300265941678,18.470230184121387,0,84.33034897067327
25.896773386173205,72.52527567753182,8.67626236310158,80.21319733967567,7.257981593682178,22.13484477588817,0,82.01895472275532
26.286427417366152,68.72487713773823,1.3742655548177574,7.422158876502283,6.399194902140806,21.951089462279054,0,93.51095217414205
23.988613653891903,66.17176602854025,4.3109930416947,12.57626242346742,67.20176824676565,19.464803971092547,0,73.38349377785617
27.193571441669953,71.00353783290163,3.718897206920913,43.03509546531653,7.511274288594141,23.129303362382174,0,86.63932871023658
30.020254284072692,68.02479357693882,4.773065651320868,15.392931040734553,15.151583477368357,25.304428503817636,0,83.0670034887502
37.43092950605265,49.550415878345966,11.592154443675533,54.13914283757604,-3.1220558302194235,28.591696302137915,0,76.94314931793757
28.872889064159196,65.69118832449728,6.780454225126062,46.83365844300745,8.16813576366768,23.881260133924354,0,83.38180492102714
29.28775195361382,48.89467011623371,6.94837399323973,5.722843562217646,7.068861528595003,21.49212112015186,0,91.35905979073225
27.627770421169163,66.21623814351236,21.131789732534706,53.35780025201762,8.386617675000174,22.817811450977782,0,77.07606870706415
18.406143923504793,57.79028087767638,4.232662078841546,128.82144114232773,11.604678771604338,13.305015521262234,0,71.09082187103836
27.867430622753915,100.0,32.83055447699944,8.783778827474892,10.029418889251867,27.933283418491673,0,67.46328012126466
28.301151049705133,64.40158424372432,4.318697822772557,45.44863135001469,10.90280469098735,23.15749950178712,0,84.92527047060246
40.316210562426434,43.93640650607617,7.935596760717129,20.917288333251012,12.360483455275482,29.786738764570767,0,75.14020348770168
27.038195176094387,62.98729683984613,5.900500180520608,30.773363576304625,12.36824888706737,21.789963134178617,0,87.16471922181886
29.507736711668063,72.79038118456832,8.155848740948919,16.913705486526165,-1.446136320920326,25.566594024227957,0,86.36285948483777
27.826441151473784,90.10045919228786,10.5452296950389,21.85790095489492,10.24415562404205,26.492980313258553,0,79.38740604575588
22.15660981190234,56.15821400091922,10.45487306860725,1.4669002291847697,12.757867694099126,16.41981587969759,0,85.00297469762458
33.7141140725751,41.2635803896454,4.0450994475194655,199.6392554493823,8.36336279739282,23.736774745194335,0,69.6205750143796
31.759665163433873,77.25255517146472,3.0091819308254015,49.01479270774276,3.5594463496623643,28.389653392378737,0,79.82296755869079
31.955159735215233,44.29101941150523,54.73686508136351,34.727967910067775,18.987724223429936,22.895578710511828,0,58.48616119473375
23.453062726026303,58.457668377387726,5.016901581560454,24.202316360730762,6.810979662612324,17.894513213217376,0,89.64276083876865
35.013971554680495,61.13569271733509,12.927669682945567,38.75850291310606,8.751635160958688,28.706912359587523,0,73.68273460751575
20.990744686038596,63.955498200498376,2.0419126692826746,23.91033906149738,4.068888692444786,16.419609766754608,0,89.8611281785259
30.934285469001352,75.33746685611503,5.908014530195163,22.307162484230744,12.336655648228245,27.306080603247512,0,79.74393703219866
38.952278129049894,54.74548576570419,6.674140906211414,31.176069364566978,10.176126531739055,30.986751449826794,0,73.67315325845105
23.04731837434656,60.89406121749859,10.786032994718179,16.14702263575912,8.127725426493104,17.872547946358175,0,87.09186134977122
25.16851135198614,64.78594470575918,0.8369731291314931,9.925589709676292,82.58865055612097,20.350584020975482,0,70.53352824762975
28.498256825438204,67.24396936278183,8.439410755424722,40.664814202707525,20.039780479311606,23.776361931033595,0,79.36934347902928
25.482621729419005,66.46740762061884,2.9452886789310107,92.50082756689366,0.5249655320111302,20.881235120465035,0,87.7804317124772
20.246682844669337,71.5400866283387,9.57807439295513,8.292587253780058,18.267200544129217,16.70445614083167,0,83.34932144134886
28.342814874030136,77.65759264462606,3.2250119076305745,1.6641047963604085,5.245773327704652,25.19452819571774,0,88.68070016373717
22.688481431369475,70.88951173476453,3.7270381004302613,14.172003799655084,8.176789729414336,18.903618276885375,0,92.34911140867598
30.36796215317591,71.80378285263828,5.936370452508412,194.9075914627086,9.59691817592459,26.221280766847844,0,65.01016175189497
23.402878828830985,41.266652498802834,3.1839941297770293,88.23389744488573,9.72287969008789,15.287736809670974,0,79.27525850843341
35.7496720250877,65.75341548748521,5.050930292265434,45.300445264998736,9.388989244796283,30.204850849274724,0,74.50755097185656
24.083733538318814,72.19261322002413,2.8442499224306443,132.4293705161916,2.5907724945935247,20.386480450207245,0,83.89162648032348
26.38969241897162,75.93411791855675,1.7048269988564846,29.464510247961595,4.0464528402741955,23.086442621347775,0,90.2226539303292
32.06758608684835,54.61473838649309,16.682589687827814,204.55928555800256,4.553877540633687,24.91197638215488,0,62.31685284684229
21.845678417830225,55.11441087667033,2.619965227506523,17.57030281256467,7.689420181000719,16.00111169983982,0,88.37151459441642
29.137299673020646,56.38848987074603,6.40484855277881,13.741961432078737,21.68073049799812,22.631800500300102,0,84.2487686639532
34.53571377141214,73.04620849837015,13.494913884969447,50.81221141808676,8.730495186295622,30.335282851985003,0,69.75823257563056
19.96258382719386,80.50821582386313,4.517888406513226,23.75313768914789,10.219070964158805,17.556464963796863,0,88.29408248547095
28.92316929266152,58.88809839062598,3.8185366763236126,49.223867224149934,5.026413629820401,22.848946908150214,0,87.21945336725774
29.299413971242117,78.61943470440573,8.855072608633572,18.191849247639606,72.01280365010625,26.250957777274586,0,60.37257422163863
31.90911435888655,66.85219713746892,18.071697820903875,48.106035296624206,15.24041832285943,26.860001021983155,0,70.78340658595776
21.81524644560959,63.135713342563456,2.8995274862202334,16.130673959553434,13.93060273799123,17.062304317275583,0,87.88709109085084
21.397716934578618,61.829236552730464,6.552729853744418,2.6158524290382923,8.096546554487945,16.5094142498003,0,88.52732235342843
30.60970782808449,76.19917046903235,1.8478158574656607,121.59819991311731,8.046241150476913,27.13186909623925,0,73.53638805210426
29.48492336616593,69.88366725180605,5.394819801076177,107.36683730838274,12.988305006389977,25.097845000979028,0,74.5897038650251
29.252464251729382,99.13738141471455,7.594040140629622,176.6761595321759,87.99150972957446,29.20422299980329,0,35.398526233571175
29.732241047484877,52.21663035504014,3.7295973791982897,63.03195100483292,12.704141051922457,22.451405467776958,0,83.92018432427798
24.599876392107547,72.77152553044964,5.12641473579629,57.39871630960732,12.15927746730808,20.95105938052563,0,86.21723944124999
29.161268485805017,57.06198485282731,2.3950846755031523,40.93586825902273,8.867004179927012,22.76383001465685,0,87.60745775438521
29.465362366493405,51.960695195170345,7.859027641889685,6.730451015837738,4.962445721833771,22.17569995837501,0,90.47974256596427
24.42824290986816,64.83699294447541,17.193912540435715,10.488870805204833,8.764567516483561,19.680473147929366,0,86.95334386566118
37.328872555723784,67.06028719110554,3.0718651080569286,17.087183519405187,16.286174803371388,31.893173243276994,0,73.4868642946584
30.36916460455894,100.0,4.4900443838870165,110.43487011939355,12.1802553738797,30.452702518942505,0,66.97235189307682
22.043482513986756,62.23781276475197,11.045653444745822,9.49568670484966,96.41537660235113,17.148974602802685,0,57.11260764389578
31.28276804316915,48.04731905772975,19.4855385079078,128.11520637558925,18.648936937281217,23.041791585601942,0,66.66671041765719
23.126591648863393,69.09516076241579,2.237699099517847,36.98948459976749,14.782482379207682,19.070186426649588,0,88.85998750383615
31.93542301871226,33.880399436804474,6.455756478459927,62.86334098899593,13.380941357891732,20.719236723028907,0,84.94661879136316
33.79297789503702,63.620648260936015,9.267416609675951,5.840427906475596,14.153278456477041,28.04001738818017,0,78.00446333675185
23.89658840824145,65.24037923442741,6.809746450274955,15.669385732191405,7.334313661301199,19.25030262386932,0,91.45887091701363
32.816880646221605,76.91900574417818,1.0187397727440823,159.12551711080945,17.750394119805463,29.343368037894887,0,63.646228305769526
30.06390463468249,79.6043337414177,11.032792864748828,15.472527930366741,11.157031756387077,27.13123696921331,0,78.52048473530658
32.11030079997245,57.446455716384236,24.914976309313126,17.585913883037747,11.692870950408244,25.449345770659438,0,73.71227815091441
37.48396491326974,62.740789780551005,8.111877948470113,11.007239158429256,7.055992166902497,31.238512145756292,0,75.63357150232008
26.773059419985646,53.508187540839934,3.2385158613172216,6.909894062976959,11.061810269040388,20.085866960178183,0,93.87368213309628
24.23131917821255,48.079061677884596,4.901288858656826,13.280222103404176,6.8637126856921515,17.043682735361696,0,89.49895323480966
23.552427851872384,69.64842169070951,30.44526417435769,51.40679078622446,9.621427981961212,19.541384140917337,0,75.74162238492097
23.920948575172808,45.896216771051016,15.30179333072885,30.382222621606953,16.109174530027595,16.443830677246567,0,78.6069022450022
27.614491452929478,58.78059649142205,12.329827104172043,40.34445123010792,7.457582129907314,21.66139289017859,0,84.8226912796662
29.70575987408322,50.07239060151144,9.82696430296858,6.526214710648888,11.21610786626113,22.05653379306965,0,87.6103930657593
29.383453996650097,73.2452477943539,4.353979742778532,81.00382691402878,4.809757092876698,25.519199116985785,0,79.84057639743695
32.13591624518012,92.02145148899731,6.293661749597377,76.64576980231517,6.176461352060187,31.030715877120198,0,70.58369787860278
28.065009459389536,45.476180257950034,6.942499106211289,1.0913191537360682,85.12404983146587,19.858574562820433,0,67.8327970985961
35.26767038578659,37.20472275653646,11.469134296688178,24.186072043955555,13.936875691119965,24.100141034093973,0,81.05098886574608
26.67671583381022,63.12669671974899,24.708198593321534,3.562481622756058,93.13840570650689,21.482331365178226,0,54.020020257793995
41.600845832948096,65.23546693936638,18.077544079642806,78.53629417591584,9.091328775731906,35.474775930352365,0,56.8649917218145
31.12833673882503,68.27988960135947,2.37380111265468,66.83135920111916,6.5963919544114775,26.370956929703055,0,80.37473081086901
23.714212217918586,58.30519227148483,8.83919646700792,116.13331604429797,4.303441639662248,18.105933650567856,0,79.69149009136395
22.64553750969444,61.99041051761852,13.321918364943564,13.485818586711709,0.9593852302918808,17.66079618973004,0,88.16185816668815
30.412362076215928,70.51265615810904,12.122803479898213,30.467504145171848,9.543093697860284,26.060467636081174,0,78.62011515879186
26.882686073370746,80.60646338967258,4.466535219073372,10.196949575330127,7.24283593801799,24.223383626376158,0,87.99768334736007
31.57000247046046,35.674268445225756,76.0421181232788,23.19987983901455,7.125455856471483,20.824198381804365,0,56.04750342959544
30.366188122867726,59.465908414528066,2.66001656477996,36.93267852564094,2.761466159608224,24.235977762137253,0,87.70226850197064
27.635855436715637,68.20713190911596,3.1063526067369205,2.7402774854190755,2.5894081478299347,23.12522378040098,0,92.62182422821152
23.766031409657977,51.23035843083896,8.90734364367266,62.74057513401634,3.383713216157263,17.120900808128336,0,83.8257174715688
20.425763876570677,90.96754447650949,40.18293664590743,39.185701031231964,10.605046215994058,19.309982510783033,0,71.41991993476628
25.767425239664895,55.46885179656894,3.7849933101972573,88.29260428799954,11.365444292649444,19.50823459609171,0,84.75211337935583
32.28199397161736,64.38060969489075,5.973525609687493,15.857638343875525,12.417473509821457,26.7912981156585,0,81.1013683506738
29.07046872065102,73.34033145263436,17.493597177557938,116.81800777276081,14.00892592164243,25.239017608398267,0,67.04323224746673
21.771306106440058,56.13072816797158,7.284219355313747,332.04900057477744,10.410434498137157,16.075264517862017,0,53.795742208946024
28.86590462925591,37.301404282933746,5.653737983339431,125.8498676467638,18.919570990915744,19.009613273227764,0,76.79604048985696
29.926586898644185,58.570182096252,11.617427269245086,75.22968356361068,7.067913607557209,23.694021057664475,0,78.7713152200006
23.580712818994336,80.44160833890561,9.189066856328223,83.6638480126839,12.614356334571493,21.026005580565947,0,81.29528795486141
28.76862552972764,59.94657309822292,16.850006263332563,42.63578716244278,6.39815572551673,22.88050786269067,0,80.8579377828812
28.29104359223,52.30348547811532,20.763053043811613,10.545550178616926,-0.22811445472801495,21.213533057247222,0,86.81965702593767
22.285148510846884,78.88508314254082,9.446104629485285,56.51144619513926,7.999319683487199,19.577651995695916,0,86.32584116479157
29.788936801741418,60.03837655965421,9.33141048019212,62.37064066716647,8.769200878407393,23.812140609989928,0,80.45595281873327
30.80392263184117,57.34758779524674,8.769578869842563,211.28582389976543,82.98000002941383,24.270830759409634,0,40.42038202618311
33.41525621587638,67.24184134494965,10.927739288251582,38.968087345973686,86.209954343635,28.314138445881394,0,49.431462504576416
33.26901026017451,76.5612531442818,7.722487369757876,15.829393429132141,6.708888781249057,29.715869361491396,0,77.7457166695544
21.111653160214544,100.0,7.38546008623404,57.54886391993382,16.19428017029187,21.129717416071113,0,83.45971405068565
23.310874800424386,77.40854161486135,19.245970163480223,194.0645544477481,6.963365447911514,20.36220594474852,0,68.1061287403918
30.5751763360433,82.39759949582516,24.850874530161743,9.752951246520972,71.69431150479852,28.046060149727044,0,50.63207355074363
30.568929754561044,57.41050701518217,2.2121339641770197,19.72610399242449,12.111237493791771,24.07258509490327,0,86.77536581171688
30.575238431530238,49.61197841045785,7.448531667774324,39.03131011912041,14.755284312407326,22.721925773108193,0,83.37128639040273
47.26365745327361,65.93497024428684,4.259042855562964,9.329410393832335,14.481550928893299,40.815296808804476,0,60.88740867666414
30.854452553465833,66.60754872889395,5.761643862643928,1.1235618590289165,11.307022512736053,25.84846264367707,0,84.46512041301419
33.677828200902994,48.82230887953104,10.196178240631593,20.54774163861218,7.1968755781239935,25.23156463198717,0,82.6008312418009
32.770008817466014,62.370582051439804,12.623380595035137,100.26154786851049,82.93600942559458,26.89429639524795,0,45.67537384756127
31.25695625652899,70.98976402578697,6.755107227686183,2.2220726413022467,0.1901657466084199,26.924701009036436,0,85.94979902626922
26.42365377679827,70.4059009252712,1.5989189301487392,28.01209185714722,13.153327049438364,22.32308299231066,0,88.53026451093213
31.794846102466337,72.56431780076409,3.414269413353201,71.81642725253404,7.568041156045668,27.680096909189313,0,77.06839681893747
24.13587392731214,69.36447095206165,15.137872800055465,153.07501421515684,24.713763230027183,20.044926810905146,0,68.81825088542314
26.815906966299956,57.394870110949164,0.8250253732812726,211.595572340307,16.16433395693357,20.733207321429322,0,71.94000777820682
25.573182260854484,57.29149060026735,19.104840291402454,27.40642184937552,3.476770006927664,19.61275537506069,0,85.9671473963097
28.409370696931614,47.01572903009186,11.211992815499483,150.172392489529,13.93477282047349,20.41716803085985,0,74.10608802351642
39.573292833367546,91.77162558777643,21.177533204237786,1.803072056242837,13.520256149835273,38.348964213957814,0,57.20072782137501
18.66367403704126,65.2017554692894,6.303749723179862,68.50470248339413,8.41727148395129,14.4496044689987,0,78.86630443225161
31.43130095187257,61.627204163077224,1.4203107146085352,51.46541812688932,17.938464841130717,25.555885529911205,0,79.82998625476309
19.936420644051744,51.06811877821312,10.425868913258986,14.352237618245745,6.768212314253184,13.787047565517714,0,81.77634235840478
25.640340671052833,100.0,20.485606123896236,35.39461798602178,7.771616300492953,25.690444818686156,0,75.09152914458949
33.44475298483683,48.90007951665657,15.483538764760311,6.9374626870999085,11.431892415005473,25.04736272777169,0,80.1828094522505
28.321400095477316,58.5672811159089,4.348568946718053,102.6291349560837,9.34902233597619,22.259471953701354,0,81.05725332182185
22.61127611035347,71.2375525442909,7.9201398252210335,22.150412131743533,7.285121466139939,18.877905670758356,0,89.71337355830602
24.42348145370016,74.00319448616416,4.824615222486335,49.180919681295535,11.352317543652784,20.955216252096296,0,87.45267019459857
31.39798874467338,79.36898082823527,3.8366010394440475,8.644882260622126,10.582259888536747,28.37414709135231,0,81.12857065434171
24.34816684141432,92.11412761653895,15.868100830222588,11.543972608759557,12.945115398209609,23.335908452707024,0,81.59265117888235
29.082292947909874,72.59236483191069,2.834807832659339,241.1437452497745,84.00380050219526,25.13663895340844,0,38.761996294515136
28.22785919951907,49.159538000499985,3.614475862726085,69.93583893029184,7.7493826335305425,20.63095946004015,0,87.66961144103738
24.741998261970913,61.14582312317328,3.054999696328533,163.4714562008188,15.629160895058753,19.437188096676962,0,76.07141637841637
38.719720446626624,69.61748558770827,2.2429724691892563,17.53827660588054,7.715029807217704,33.64834765972611,0,74.08048801282224
31.169595111590056,96.02339062258736,8.30727330992266,8.990009502802373,7.553338122688972,30.67038960025268,0,76.42399862014975
17.874287066711965,44.03291782363554,18.712700019726903,34.96515079264616,6.063951561074683,11.1158454366703,0,71.7995858788525
28.93227157384714,83.03864757837842,6.373180222522515,34.127009923642454,14.523749016294122,26.552762943178298,0,78.73031480950901
